company_code,category,unit_no,status,company,city,sector,block,plot,house_no,flat,street,house_desc,covering_eligibility,unit_file_no
2100,HOP,HF4-1-129-SB2-208,Vacant,HADEED,JUBAIL,F4,1,129,208,,AL-SANOBAR 2 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-13-NR1-132,Vacant,HADEED,JUBAIL,F4,1,13,132,,AN-NARJIS 1 STREET,4 BEDROOM VILLA Azmeel (TYPE 6),House,
2100,HOP,HF4-1-133-SB2-204,Vacant,HADEED,JUBAIL,F4,1,133,204,,AL-SANOBAR 2 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-134-SB2-202,Vacant,HADEED,JUBAIL,F4,1,134,202,,AL-SANOBAR 2 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-135-SB2-200,Vacant,HADEED,JUBAIL,F4,1,135,200,,AL-SANOBAR 2 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-136-SB2-218,Vacant,HADEED,JUBAIL,F4,1,136,218,,AL-SANOBAR 2 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-138-SB2-222,Vacant,HADEED,JUBAIL,F4,1,138,222,,AL-SANOBAR 2 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-14-NR1-130,Vacant,HADEED,JUBAIL,F4,1,14,130,,AN-NARJIS 1 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-141-SB2-228,Vacant,HADEED,JUBAIL,F4,1,141,228,,AL-SANOBAR 2 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-147-SB2-231,Vacant,HADEED,JUBAIL,F4,1,147,231,,AL-SANOBAR 2 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-149-SB2-233,Vacant,HADEED,JUBAIL,F4,1,149,233,,AL-SANOBAR 2 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-15-NR1-128,Vacant,HADEED,JUBAIL,F4,1,15,128,,AN-NARJIS 1 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-151-SB2-135,Vacant,HADEED,JUBAIL,F4,1,151,135,,AL-SANOBAR 2 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-157-SB2-127,Vacant,HADEED,JUBAIL,F4,1,157,127,,AL-SANOBAR 2 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-159-SB2-123,Vacant,HADEED,JUBAIL,F4,1,159,123,,AL-SANOBAR 2 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-160-SB2-121,Vacant,HADEED,JUBAIL,F4,1,160,121,,AL-SANOBAR 2 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-165-SB2-115,Vacant,HADEED,JUBAIL,F4,1,165,115,,AL-SANOBAR 2 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-174-SB2-134,Vacant,HADEED,JUBAIL,F4,1,174,134,,AL-SANOBAR 2 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-175-SB2-118,Vacant,HADEED,JUBAIL,F4,1,175,118,,AL-SANOBAR 2 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-182-SB3-135,Vacant,HADEED,JUBAIL,F4,1,182,135,,AL-SANOBAR 3 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-183-SB3-137,Vacant,HADEED,JUBAIL,F4,1,183,137,,AL-SANOBAR 3 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-185-SB3-141,Vacant,HADEED,JUBAIL,F4,1,185,141,,AL-SANOBAR 3 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-188-SB3-145,Vacant,HADEED,JUBAIL,F4,1,188,145,,AL-SANOBAR 3 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-19-NR1-122,Vacant,HADEED,JUBAIL,F4,1,19,122,,AN-NARJIS 1 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-192-SB3-153,Vacant,HADEED,JUBAIL,F4,1,192,153,,AL-SANOBAR 3 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-196-SB3-129,Vacant,HADEED,JUBAIL,F4,1,196,129,,AL-SANOBAR 3 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-200-SB3-121,Vacant,HADEED,JUBAIL,F4,1,200,121,,AL-SANOBAR 3 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-201-SB3-119,Vacant,HADEED,JUBAIL,F4,1,201,119,,AL-SANOBAR 3 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-202-SB3-136,Vacant,HADEED,JUBAIL,F4,1,202,136,,AL-SANOBAR 3 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-203-SB3A-101,Vacant,HADEED,JUBAIL,F4,1,203,101,,AL-SANOBAR 3A STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-204-SB3-138,Vacant,HADEED,JUBAIL,F4,1,204,138,,AL-SANOBAR 3 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-206-SB3-140,Vacant,HADEED,JUBAIL,F4,1,206,140,,AL-SANOBAR 3 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-207-SB3A-105,Vacant,HADEED,JUBAIL,F4,1,207,105,,AL-SANOBAR 3A STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-211-SB3A-109,Vacant,HADEED,JUBAIL,F4,1,211,109,,AL-SANOBAR 3A STREET,4 BEDROOM VILLA Azmeel (TYPE 6),House,
2100,HOP,HF4-1-214-SB3A-111,Vacant,HADEED,JUBAIL,F4,1,214,111,,AL-SANOBAR 3A STREET,4 BEDROOM VILLA Azmeel (TYPE 6),House,
2100,HOP,HF4-1-215-SB3-150,Vacant,HADEED,JUBAIL,F4,1,215,150,,AL-SANOBAR 3 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-217-SB3A-113,Vacant,HADEED,JUBAIL,F4,1,217,113,,AL-SANOBAR 3A STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-22-NR1-116,Vacant,HADEED,JUBAIL,F4,1,22,116,,AN-NARJIS 1 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-221-SB3A-117,Vacant,HADEED,JUBAIL,F4,1,221,117,,AL-SANOBAR 3A STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-222-SB3-158,Vacant,HADEED,JUBAIL,F4,1,222,158,,AL-SANOBAR 3 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-226-SB3A-104,Vacant,HADEED,JUBAIL,F4,1,226,104,,AL-SANOBAR 3A STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-230-SB3A-112,Vacant,HADEED,JUBAIL,F4,1,230,112,,AL-SANOBAR 3A STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-238-SB3-163,Vacant,HADEED,JUBAIL,F4,1,238,163,,AL-SANOBAR 3 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-244-SB3-100,Vacant,HADEED,JUBAIL,F4,1,244,100,,AL-SANOBAR 3 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-245-SB3-102,Vacant,HADEED,JUBAIL,F4,1,245,102,,AL-SANOBAR 3 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-249-SB3-108,Vacant,HADEED,JUBAIL,F4,1,249,108,,AL-SANOBAR 3 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-253-SB3-114,Vacant,HADEED,JUBAIL,F4,1,253,114,,AL-SANOBAR 3 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-254-SB3-116,Vacant,HADEED,JUBAIL,F4,1,254,116,,AL-SANOBAR 3 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-26-NR1-110,Vacant,HADEED,JUBAIL,F4,1,26,110,,AN-NARJIS 1 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-27-NR1-108,Vacant,HADEED,JUBAIL,F4,1,27,108,,AN-NARJIS 1 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-31-NR1-102,Vacant,HADEED,JUBAIL,F4,1,31,102,,AN-NARJIS 1 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-33-NR1-131,Vacant,HADEED,JUBAIL,F4,1,33,131,,AN-NARJIS 1 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-40-NR1-125,Vacant,HADEED,JUBAIL,F4,1,40,125,,AN-NARJIS 1 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-41-SB1-133,Vacant,HADEED,JUBAIL,F4,1,41,133,,AL-SANOBAR 1 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-42-NR1-123,Vacant,HADEED,JUBAIL,F4,1,42,123,,AN-NARJIS 1 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-45-SB1-137,Vacant,HADEED,JUBAIL,F4,1,45,137,,AL-SANOBAR 1 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-48-NR1-117,Vacant,HADEED,JUBAIL,F4,1,48,117,,AN-NARJIS 1 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-53-SB1-143,Vacant,HADEED,JUBAIL,F4,1,53,143,,AL-SANOBAR 1 STREET,4 BEDROOM VILLA Azmeel (TYPE 6),House,
2100,HOP,HF4-1-55-SB1-145,Vacant,HADEED,JUBAIL,F4,1,55,145,,AL-SANOBAR 1 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-56-NR1-109,Vacant,HADEED,JUBAIL,F4,1,56,109,,AN-NARJIS 1 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-57-SB1-147,Vacant,HADEED,JUBAIL,F4,1,57,147,,AL-SANOBAR 1 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-6-NR1-134,Vacant,HADEED,JUBAIL,F4,1,6,134,,AN-NARJIS 1 STREET,4 BEDROOM VILLA Azmeel (TYPE 6),House,
2100,HOP,HF4-1-62-SB1-123,Vacant,HADEED,JUBAIL,F4,1,62,123,,AL-SANOBAR 1 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-64-SB1-119,Vacant,HADEED,JUBAIL,F4,1,64,119,,AL-SANOBAR 1 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-65-SB1-117,Vacant,HADEED,JUBAIL,F4,1,65,117,,AL-SANOBAR 1 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-67-SB1-113,Vacant,HADEED,JUBAIL,F4,1,67,113,,AL-SANOBAR 1 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-7-NR1-136,Vacant,HADEED,JUBAIL,F4,1,7,136,,AN-NARJIS 1 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-70-SB1-111,Vacant,HADEED,JUBAIL,F4,1,70,111,,AL-SANOBAR 1 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-71-SB1-109,Vacant,HADEED,JUBAIL,F4,1,71,109,,AL-SANOBAR 1 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-72-SB1-107,Vacant,HADEED,JUBAIL,F4,1,72,107,,AL-SANOBAR 1 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-73-SB1-105,Vacant,HADEED,JUBAIL,F4,1,73,105,,AL-SANOBAR 1 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-77-SB1-112,Vacant,HADEED,JUBAIL,F4,1,77,112,,AL-SANOBAR 1 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-79-SB1-110,Vacant,HADEED,JUBAIL,F4,1,79,110,,AL-SANOBAR 1 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-80-SB1-128,Vacant,HADEED,JUBAIL,F4,1,80,128,,AL-SANOBAR 1 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-1-81-SB1-108,Vacant,HADEED,JUBAIL,F4,1,81,108,,AL-SANOBAR 1 STREET,4 BEDROOM VILLA Azmeel (TYPE 1),House,
2100,HOP,HF4-11-103-AG4-139,Vacant,HADEED,JUBAIL,F4,11,103,139,,AL-AGSAN 4 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-11-104-AG4-137,Vacant,HADEED,JUBAIL,F4,11,104,137,,AL-AGSAN 4 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-11-107-AG4-123,Vacant,HADEED,JUBAIL,F4,11,107,123,,AL-AGSAN 4 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-11-109-AG4-127,Vacant,HADEED,JUBAIL,F4,11,109,127,,AL-AGSAN 4 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-11-111-AG4-131,Vacant,HADEED,JUBAIL,F4,11,111,131,,AL-AGSAN 4 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-11-12-AG4-216,Vacant,HADEED,JUBAIL,F4,11,12,216,,AL-AGSAN 4 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-11-19-AG4-208,Vacant,HADEED,JUBAIL,F4,11,19,208,,AL-AGSAN 4 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-11-23-AG4-202,Vacant,HADEED,JUBAIL,F4,11,23,202,,AL-AGSAN 4 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-11-26-AG4-221,Vacant,HADEED,JUBAIL,F4,11,26,221,,AL-AGSAN 4 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-11-28-AG4-217,Vacant,HADEED,JUBAIL,F4,11,28,217,,AL-AGSAN 4 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-11-30-AG4A-106,Vacant,HADEED,JUBAIL,F4,11,30,106,,AL-AGSAN 4A STREET,4 BEDROOM VILLA RTCC (TYPE 6),House,
2100,HOP,HF4-11-32-AG4A-102,Vacant,HADEED,JUBAIL,F4,11,32,102,,AL-AGSAN 4A STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-11-35-AG4B-106,Vacant,HADEED,JUBAIL,F4,11,35,106,,AL-AGSAN 4B STREET,4 BEDROOM VILLA RTCC (TYPE 6),House,
2100,HOP,HF4-11-36-AG4A-105,Vacant,HADEED,JUBAIL,F4,11,36,105,,AL-AGSAN 4A STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-11-40-AG4A-101,Vacant,HADEED,JUBAIL,F4,11,40,101,,AL-AGSAN 4A STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-11-42-AG4B-107,Vacant,HADEED,JUBAIL,F4,11,42,107,,AL-AGSAN 4B STREET,4 BEDROOM VILLA RTCC (TYPE 6),House,
2100,HOP,HF4-11-44-AG4B-105,Vacant,HADEED,JUBAIL,F4,11,44,105,,AL-AGSAN 4B STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-11-57-AG4-113,Vacant,HADEED,JUBAIL,F4,11,57,113,,AL-AGSAN 4 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-11-58-AG4-115,Vacant,HADEED,JUBAIL,F4,11,58,115,,AL-AGSAN 4 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-11-62-AG4C-107,Vacant,HADEED,JUBAIL,F4,11,62,107,,AL-AGSAN 4C STREET,4 BEDROOM VILLA RTCC (TYPE 6),House,
2100,HOP,HF4-11-63-AG4C-105,Vacant,HADEED,JUBAIL,F4,11,63,105,,AL-AGSAN 4C STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-11-68-AG4D-106,Vacant,HADEED,JUBAIL,F4,11,68,106,,AL-AGSAN 4D STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-11-71-AG4D-100,Vacant,HADEED,JUBAIL,F4,11,71,100,,AL-AGSAN 4D STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-11-72-AG4D-109,Vacant,HADEED,JUBAIL,F4,11,72,109,,AL-AGSAN 4D STREET,4 BEDROOM VILLA RTCC (TYPE 6),House,
2100,HOP,HF4-11-78-AG4E-110,Vacant,HADEED,JUBAIL,F4,11,78,110,,AL-AGSAN 4E STREET,4 BEDROOM VILLA RTCC (TYPE 6),House,
2100,HOP,HF4-11-81-AG4E-104,Vacant,HADEED,JUBAIL,F4,11,81,104,,AL-AGSAN 4E STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-11-83-AG4E-100,Vacant,HADEED,JUBAIL,F4,11,83,100,,AL-AGSAN 4E STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-11-84-AG4E-111,Vacant,HADEED,JUBAIL,F4,11,84,111,,AL-AGSAN 4E STREET,4 BEDROOM VILLA RTCC (TYPE 6),House,
2100,HOP,HF4-11-85-AG4E-109,Vacant,HADEED,JUBAIL,F4,11,85,109,,AL-AGSAN 4E STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-11-89-AG4E-101,Vacant,HADEED,JUBAIL,F4,11,89,101,,AL-AGSAN 4E STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-11-96-AG4-138,Vacant,HADEED,JUBAIL,F4,11,96,138,,AL-AGSAN 4 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-11-97-AG4-136,Vacant,HADEED,JUBAIL,F4,11,97,136,,AL-AGSAN 4 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-10-SN7-100,Vacant,HADEED,JUBAIL,F4,12,10,100,,AL-SANABIL 7 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-109-SN8B-117,Vacant,HADEED,JUBAIL,F4,12,109,117,,AL-SANABIL 8B STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-110-SN8B-100,Vacant,HADEED,JUBAIL,F4,12,110,100,,AL-SANABIL 8B STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-116-SN8B-106,Vacant,HADEED,JUBAIL,F4,12,116,106,,AL-SANABIL 8B STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-117-SN8-125,Vacant,HADEED,JUBAIL,F4,12,117,125,,AL-SANABIL 8 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-121-SN8B-110,Vacant,HADEED,JUBAIL,F4,12,121,110,,AL-SANABIL 8B STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-127-SN8B-116,Vacant,HADEED,JUBAIL,F4,12,127,116,,AL-SANABIL 8B STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-131-SN8-122,Vacant,HADEED,JUBAIL,F4,12,131,122,,AL-SANABIL 8 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-134-SN8-128,Vacant,HADEED,JUBAIL,F4,12,134,128,,AL-SANABIL 8 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-138-SN8-134,Vacant,HADEED,JUBAIL,F4,12,138,134,,AL-SANABIL 8 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-139-SN8-136,Vacant,HADEED,JUBAIL,F4,12,139,136,,AL-SANABIL 8 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-141-SN8-154,Vacant,HADEED,JUBAIL,F4,12,141,154,,AL-SANABIL 8 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-15-SN7-122,Vacant,HADEED,JUBAIL,F4,12,15,122,,AL-SANABIL 7 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-152-SN9-151,Vacant,HADEED,JUBAIL,F4,12,152,151,,AL-SANABIL 9 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-153-SN9-149,Vacant,HADEED,JUBAIL,F4,12,153,149,,AL-SANABIL 9 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-155-SN8-142,Vacant,HADEED,JUBAIL,F4,12,155,142,,AL-SANABIL 8 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-161-SN9-143,Vacant,HADEED,JUBAIL,F4,12,161,143,,AL-SANABIL 9 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-162-SN9-101,Vacant,HADEED,JUBAIL,F4,12,162,101,,AL-SANABIL 9 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-164-SN9-103,Vacant,HADEED,JUBAIL,F4,12,164,103,,AL-SANABIL 9 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-165-SN9-105,Vacant,HADEED,JUBAIL,F4,12,165,105,,AL-SANABIL 9 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-169-SN9-109,Vacant,HADEED,JUBAIL,F4,12,169,109,,AL-SANABIL 9 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-175-SN9-119,Vacant,HADEED,JUBAIL,F4,12,175,119,,AL-SANABIL 9 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-176-SN9-121,Vacant,HADEED,JUBAIL,F4,12,176,121,,AL-SANABIL 9 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-18-SN7-126,Vacant,HADEED,JUBAIL,F4,12,18,126,,AL-SANABIL 7 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-183-SN9-102,Vacant,HADEED,JUBAIL,F4,12,183,102,,AL-SANABIL 9 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-189-SN9-154,Vacant,HADEED,JUBAIL,F4,12,189,154,,AL-SANABIL 9 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-19-SN7-128,Vacant,HADEED,JUBAIL,F4,12,19,128,,AL-SANABIL 7 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-190-SN9-138,Vacant,HADEED,JUBAIL,F4,12,190,138,,AL-SANABIL 9 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-195-SN9-134,Vacant,HADEED,JUBAIL,F4,12,195,134,,AL-SANABIL 9 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-197-SN9-162,Vacant,HADEED,JUBAIL,F4,12,197,162,,AL-SANABIL 9 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-201-SN9-166,Vacant,HADEED,JUBAIL,F4,12,201,166,,AL-SANABIL 9 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-203-SN9-168,Vacant,HADEED,JUBAIL,F4,12,203,168,,AL-SANABIL 9 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-204-SN9-126,Vacant,HADEED,JUBAIL,F4,12,204,126,,AL-SANABIL 9 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-206-SN9-141,Vacant,HADEED,JUBAIL,F4,12,206,141,,AL-SANABIL 9 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-208-SN9-137,Vacant,HADEED,JUBAIL,F4,12,208,137,,AL-SANABIL 9 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-209-SN9-135,Vacant,HADEED,JUBAIL,F4,12,209,135,,AL-SANABIL 9 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-21-SN7-132,Vacant,HADEED,JUBAIL,F4,12,21,132,,AL-SANABIL 7 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-211-SN9-133,Vacant,HADEED,JUBAIL,F4,12,211,133,,AL-SANABIL 9 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-22-SN7-111,Vacant,HADEED,JUBAIL,F4,12,22,111,,AL-SANABIL 7 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-23-SN7A-110,Vacant,HADEED,JUBAIL,F4,12,23,110,,AL-SANABIL 7A STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-24-SN7-109,Vacant,HADEED,JUBAIL,F4,12,24,109,,AL-SANABIL 7 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-25-SN7A-108,Vacant,HADEED,JUBAIL,F4,12,25,108,,AL-SANABIL 7A STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-27-SN7A-106,Vacant,HADEED,JUBAIL,F4,12,27,106,,AL-SANABIL 7A STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-32-SN7A-102,Vacant,HADEED,JUBAIL,F4,12,32,102,,AL-SANABIL 7A STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-34-SN7A-100,Vacant,HADEED,JUBAIL,F4,12,34,100,,AL-SANABIL 7A STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
2100,HOP,HF4-12-36-SN7-133,Vacant,HADEED,JUBAIL,F4,12,36,133,,AL-SANABIL 7 STREET,4 BEDROOM VILLA RTCC (TYPE 4),House,
